mileage,make,model,fuel,gear,offerType,price,hp,year
112935,SEAT,Leon,Diesel,Manual,Used,9449,105,2015
50150,Toyota,Verso-S,Others,Manual,Used,9450,99,2015
87155,Ford,Fiesta,LPG,Manual,Used,9450,92,2015
60340,Hyundai,i10,Gasoline,Automatic,Used,9470,87,2015
175500,Skoda,Octavia,Diesel,Manual,Used,9500,150,2015
48000,Renault,Captur,Diesel,Manual,Used,9575,90,2015
92779,Opel,Adam,Gasoline,Manual,Used,9590,116,2015
120760,SEAT,Leon,Gasoline,Manual,Used,9600,150,2015
93000,Skoda,Octavia,Gasoline,Manual,Used,9650,86,2015
114000,Toyota,Auris,Gasoline,Manual,Used,9690,116,2015
64816,Volkswagen,Polo,Gasoline,Manual,Used,9690,90,2015
71700,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,9750,105,2015
91000,Volkswagen,Caddy,Diesel,Manual,Used,9800,102,2015
49990,Opel,Adam,Gasoline,Manual,Used,9800,87,2015
47560,Kia,Soul,Gasoline,Manual,Used,9840,132,2015
150000,Opel,Insignia,Diesel,Automatic,Used,9850,194,2015
199990,Volkswagen,Passat Variant,Diesel,Manual,Used,9870,150,2015
60702,Skoda,Fabia,Gasoline,Manual,Used,8890,60,2016
43267,Opel,Corsa,Gasoline,Manual,Used,8950,69,2016
48000,Toyota,Aygo,Gasoline,Manual,Used,8950,69,2016
36300,Toyota,Yaris,Gasoline,Manual,Used,8950,69,2016
52410,Dacia,Sandero,Gasoline,Manual,Used,8975,90,2016
44938,Hyundai,i30,Gasoline,Manual,Used,8980,99,2016
31945,Peugeot,208,Gasoline,Manual,Used,8980,82,2016
40000,Hyundai,i20,Gasoline,Manual,Used,8980,84,2016
85000,Skoda,Fabia,Gasoline,Manual,Used,8990,90,2016
104482,Citroen,C4 Cactus,Diesel,Manual,Used,8990,99,2016
82486,Nissan,Note,Gasoline,Manual,Used,8990,80,2016
50790,Toyota,Yaris,Gasoline,Manual,Used,8990,69,2016
71300,Skoda,Fabia,Diesel,Manual,Used,8990,90,2016
81000,Renault,Captur,Gasoline,Manual,Used,8990,90,2016
19990,Renault,ZOE,Electric,Automatic,Used,8990,88,2016
73000,Toyota,Yaris,Gasoline,Manual,Used,8990,99,2016
76675,Citroen,C3 Picasso,Diesel,Manual,Used,8995,99,2016
34107,Volkswagen,up!,Gasoline,Manual,Used,8995,75,2016
19321,Citroen,C3,Gasoline,Manual,Used,8999,82,2016
85000,Nissan,Juke,Gasoline,Manual,Used,8999,116,2016
88997,Hyundai,i10,LPG,Manual,Used,6900,69,2017
71254,Skoda,Citigo,Gasoline,Manual,Used,6930,60,2017
71966,Skoda,Citigo,Gasoline,Manual,Used,6930,60,2017
7890,Fiat,Panda,Gasoline,Manual,Used,6990,69,2017
13000,Citroen,C1,Gasoline,Manual,Used,6990,69,2017
77355,Volkswagen,up!,Gasoline,Manual,Used,6990,60,2017
62648,Volkswagen,up!,Gasoline,Manual,Used,6990,60,2017
49662,Volkswagen,up!,Gasoline,Manual,Used,6995,60,2017
43518,Volkswagen,up!,Gasoline,Manual,Used,6996,60,2017
70784,Peugeot,108,Gasoline,Manual,Used,7000,69,2017
121417,Volkswagen,Polo,Diesel,Manual,Used,7280,75,2017
51951,Volkswagen,up!,Gasoline,Manual,Used,7290,60,2017
124896,Volkswagen,Polo,Diesel,Manual,Used,7290,75,2017
15000,Ford,Focus,Gasoline,Automatic,Used,7300,150,2017
52282,SEAT,Mii,Gasoline,Automatic,Used,7377,60,2017
77165,Opel,Karl,Gasoline,Manual,Used,7378,75,2017
31357,Volkswagen,up!,Gasoline,Manual,Used,7395,60,2017
36350,Volkswagen,up!,Gasoline,Manual,Used,7450,60,2017
61150,Volkswagen,up!,Gasoline,Manual,Used,7450,60,2017
41100,Toyota,Aygo,Gasoline,Manual,Used,7490,69,2017
33200,smart,forTwo,Gasoline,Manual,Used,8690,71,2018
52938,Opel,Karl,Gasoline,Manual,Used,8750,75,2018
17408,Volkswagen,up!,Gasoline,Manual,Used,8870,60,2018
46895,SEAT,Mii,Gasoline,Manual,Used,8888,60,2018
18300,Ford,Fiesta,Gasoline,Manual,Used,8900,71,2018
13500,Dacia,Sandero,Gasoline,Manual,Used,8900,73,2018
22700,Volkswagen,up!,Gasoline,Manual,Used,8950,60,2018
19174,smart,forTwo,Gasoline,Manual,Used,8980,71,2018
33671,Ford,Fiesta,Gasoline,Manual,Used,8990,86,2018
152500,SEAT,Leon,Diesel,Manual,Used,8990,116,2018
29500,Fiat,500,Gasoline,Manual,Used,8999,69,2018
7750,Volkswagen,up!,Gasoline,Manual,Used,9077,60,2018
157000,Skoda,Rapid/Spaceback,Diesel,Manual,Used,9200,116,2018
116655,Opel,Astra,Diesel,Manual,Used,9280,110,2018
148576,Opel,Astra,Diesel,Manual,Used,9280,136,2018
31947,Volkswagen,up!,Gasoline,Manual,Used,9380,75,2018
152462,Opel,Astra,Diesel,,Used,9380,136,2018
37842,Hyundai,i10,Gasoline,Manual,Used,9470,67,2018
13055,Dacia,Sandero,Gasoline,Manual,Used,9490,90,2018
39384,Ford,Fiesta,Diesel,Manual,Used,9490,86,2018
35400,Dacia,Sandero,Gasoline,Manual,Used,10490,90,2019
12500,Fiat,500L,Gasoline,Manual,Used,10490,69,2019
9500,Toyota,Aygo,Gasoline,Manual,Used,10540,72,2019
17900,Opel,Corsa,Gasoline,Manual,Used,10590,69,2019
5687,Renault,Clio,Gasoline,Manual,Demonstration,10660,76,2019
14176,Volkswagen,up!,Gasoline,Manual,Used,10695,75,2019
7450,Opel,Corsa,Gasoline,Manual,Used,10790,90,2019
1500,Opel,Karl,Gasoline,Manual,Used,10800,73,2019
9682,Skoda,Fabia,Gasoline,Manual,Used,10900,75,2019
1250,Renault,Twingo,Gasoline,Manual,Used,10990,73,2019
28257,Ford,Fiesta,Diesel,Manual,Used,10990,86,2019
3700,Fiat,500,Gasoline,Manual,Used,10990,69,2019
10768,Hyundai,i10,Gasoline,Manual,Demonstration,10990,87,2019
20466,Opel,Corsa,Gasoline,Manual,Used,10990,90,2019
21945,Opel,Corsa,Gasoline,Manual,Used,10990,90,2019
53598,Peugeot,208,Gasoline,Manual,Used,11285,110,2019
6985,Kia,Picanto,Gasoline,Manual,Used,11290,67,2019
21682,Mitsubishi,Space Star,Gasoline,Automatic,Used,11300,80,2019
8200,Toyota,Aygo,Gasoline,Manual,Used,11440,72,2019
54870,Volkswagen,Polo,Gasoline,Manual,Used,11449,65,2019
29780,SEAT,Leon,Diesel,Automatic,Demonstration,24960,150,2020
8077,Volkswagen,Touran,Diesel,Manual,Used,24970,116,2020
3125,Ford,Puma,Gasoline,Automatic,Demonstration,24993,125,2020
11000,Mitsubishi,Eclipse Cross,Gasoline,Automatic,Demonstration,24994,163,2020
22000,SEAT,Leon,Diesel,Automatic,Demonstration,25450,150,2020
4500,Mazda,CX-30,Gasoline,Manual,Demonstration,25495,179,2020
2657,Mercedes-Benz,A 180,Gasoline,Manual,Employee's car,25680,136,2020
9830,Ford,Tourneo Connect,Diesel,Manual,Used,25750,120,2020
500,Ford,Puma,Gasoline,Automatic,Used,25790,125,2020
20,Subaru,XV,Electric/Gasoline,Automatic,Pre-registered,25990,150,2020
18000,Ford,Tourneo Connect,Diesel,Manual,Demonstration,25993,101,2020
9550,Mercedes-Benz,C 180,Gasoline,Automatic,Used,26400,156,2020
25523,Ford,Kuga,Gasoline,Manual,Employee's car,26494,150,2020
7000,Volkswagen,Golf,Gasoline,Manual,Used,26600,150,2020
13062,SEAT,Leon,Gasoline,Automatic,Demonstration,26960,150,2020
9500,Ford,Kuga,Gasoline,Manual,Employee's car,26985,151,2020
150,Hyundai,i30,Electric/Gasoline,Manual,Demonstration,26990,160,2020
13500,Ford,Kuga,Gasoline,Manual,Demonstration,26990,150,2020
6040,SEAT,Leon,Gasoline,Automatic,Demonstration,27450,150,2020
25,Subaru,XV,Electric/Gasoline,Automatic,Pre-registered,27590,150,2020
20,Kia,Picanto,Gasoline,Automatic,Pre-registered,13670,67,2021
300,Mitsubishi,Space Star,Gasoline,Manual,Demonstration,13690,71,2021
20,Kia,Rio,Gasoline,Manual,Pre-registered,13750,84,2021
60,Mitsubishi,Space Star,Gasoline,Manual,Pre-registered,13790,71,2021
10,Fiat,500,Electric/Gasoline,Manual,Pre-registered,13840,69,2021
2500,Ford,Fiesta,Gasoline,Manual,Demonstration,13890,75,2021
1775,Citroen,C3,Gasoline,Manual,Used,13975,82,2021
1597,Citroen,C3,Gasoline,Manual,Used,13975,82,2021
1610,Citroen,C3,Gasoline,Manual,Used,13975,82,2021
1650,Citroen,C3,Gasoline,Manual,Used,13975,82,2021
50,Ford,Transit Courier,Gasoline,Manual,Pre-registered,13982,101,2021
50,Ford,Transit Courier,Gasoline,Manual,Pre-registered,13982,101,2021
20,Hyundai,i10,Gasoline,Automatic,Pre-registered,13990,67,2021
1525,Citroen,C3,Gasoline,Manual,Used,13990,82,2021
10,Skoda,Fabia,Gasoline,Manual,Used,14185,95,2021
20,Opel,Corsa,Gasoline,Manual,Pre-registered,14190,75,2021
49,Fiat,500,Others,Manual,Pre-registered,14190,69,2021
10,Toyota,Yaris,Gasoline,Manual,Pre-registered,14250,72,2021
50,Kia,Picanto,Gasoline,Manual,Pre-registered,14250,67,2021
50,Kia,Picanto,Gasoline,Manual,Pre-registered,14250,67,2021
193000,BMW,318,Diesel,Manual,Used,6200,143,2011
274000,Volkswagen,Passat Variant,Diesel,Automatic,Used,6209,140,2011
197177,SEAT,Altea,Diesel,Manual,Used,6280,140,2011
85251,Volkswagen,Polo,Gasoline,Manual,Used,6290,86,2011
119500,Volkswagen,Golf,Diesel,Manual,Used,6299,105,2011
43000,Opel,Meriva,Gasoline,Manual,Used,6299,101,2011
182000,Mercedes-Benz,Sprinter,Diesel,Manual,Used,6300,129,2011
99894,Opel,Zafira,Gasoline,Manual,Used,6300,116,2011
29990,smart,forTwo,Gasoline,Automatic,Used,6390,71,2011
150000,BMW,116,Gasoline,Manual,Used,6400,122,2011
97850,Fiat,500C,Gasoline,Manual,Used,6400,69,2011
139000,Chevrolet,Orlando,Diesel,Manual,Used,6400,163,2011
173293,Ford,Grand C-Max,Diesel,Manual,Used,6480,95,2011
36410,Citroen,C3,Gasoline,Manual,Used,6490,95,2011
221000,SEAT,Alhambra,Diesel,Manual,Used,6490,140,2011
93929,Ford,Fiesta,Gasoline,Manual,Used,6490,60,2011
59000,Hyundai,i30,Gasoline,Manual,Used,6490,109,2011
179800,Honda,Accord,Diesel,Manual,Used,6490,150,2011
25330,Nissan,Juke,Gasoline,Automatic,Used,6499,117,2011
89990,Volkswagen,Golf,Gasoline,Manual,Used,6499,80,2011
90900,Ford,B-Max,Gasoline,Manual,Used,6500,101,2012
144120,Skoda,Octavia,Gasoline,Manual,Used,6500,105,2012
54500,Opel,Corsa,Gasoline,Manual,Used,6500,87,2012
193000,Volkswagen,Touran,Gasoline,Manual,Used,6555,105,2012
114081,Fiat,500C,Gasoline,Manual,Used,6600,69,2012
108500,Skoda,Octavia,Gasoline,Manual,Used,6620,122,2012
142000,Skoda,Octavia,Gasoline,Manual,Used,6700,105,2012
98000,Ford,Focus,Diesel,Manual,Used,6700,116,2012
157000,Peugeot,508,Diesel,Manual,Used,6700,140,2012
200000,Volkswagen,Passat,Diesel,Manual,Used,6800,105,2012
38500,smart,forTwo,Gasoline,Automatic,Used,6850,71,2012
76307,SEAT,Leon,Gasoline,Manual,Used,6880,86,2012
49633,Mazda,2,Diesel,Manual,Used,6885,95,2012
316297,BMW,320,Diesel,Automatic,Used,6900,184,2012
189500,Opel,Zafira,Gasoline,Manual,Used,6900,140,2012
98604,Opel,Astra,Gasoline,Manual,Used,6900,101,2012
198000,Volkswagen,Touran,Diesel,Manual,Used,6900,105,2012
198050,Volkswagen,Golf,Gasoline,Automatic,Used,6900,105,2012
112138,Honda,Jazz,Gasoline,Automatic,Used,6900,99,2012
69370,Fiat,500,Gasoline,Manual,Used,6940,69,2012
167000,Volvo,V40,Diesel,Manual,Used,7500,114,2013
53000,Opel,Corsa,Gasoline,Manual,Used,7600,69,2013
41000,Ford,Fiesta,Gasoline,Manual,Used,7650,101,2013
87000,Ford,Fiesta,Gasoline,Manual,Used,7680,80,2013
122542,Opel,Astra,Gasoline,Manual,Used,7690,140,2013
139236,Nissan,Juke,Diesel,Manual,Used,7770,110,2013
229800,Skoda,Octavia,Diesel,Manual,Used,7800,140,2013
180000,Ford,Grand C-Max,Diesel,Manual,Used,7850,116,2013
88702,SEAT,Ibiza,Diesel,Manual,Used,7890,75,2013
97000,Citroen,DS4,Diesel,Manual,Used,7900,114,2013
23688,Dacia,Sandero,Gasoline,Manual,Used,7940,90,2013
77714,MINI,One,Gasoline,Manual,Used,7949,75,2013
138516,Mitsubishi,ASX,Diesel,Manual,Used,7950,150,2013
75339,Volkswagen,Polo,Gasoline,Manual,Used,7970,86,2013
80852,Volkswagen,Golf,Gasoline,Manual,Used,7970,86,2013
19498,Ford,Fiesta,Gasoline,Manual,Used,7975,80,2013
166000,Volkswagen,Golf,Gasoline,Automatic,Used,7980,105,2013
91002,Volkswagen,Golf,Gasoline,Manual,Used,7990,86,2013
77500,Citroen,C3,Gasoline,Automatic,Used,7990,120,2013
111800,Volkswagen,Caddy,Diesel,Manual,Used,7990,102,2013
100000,Opel,Astra,Gasoline,Manual,Used,7700,116,2014
38538,Hyundai,i20,Gasoline,Manual,Used,7790,86,2014
126000,Ford,Grand C-Max,Diesel,Automatic,Used,7799,140,2014
44000,Opel,Adam,Gasoline,Manual,Used,7800,87,2014
137000,Volkswagen,Caddy,Diesel,Manual,Used,7890,102,2014
39700,Mazda,2,Gasoline,Manual,Used,7900,84,2014
64000,Fiat,500C,Gasoline,Manual,Used,7900,86,2014
173000,BMW,116,Diesel,Manual,Used,7900,116,2014
75489,Nissan,Note,Gasoline,Manual,Used,7900,98,2014
47200,Opel,Adam,Gasoline,Manual,Used,7900,87,2014
150000,Ford,C-Max,Diesel,Automatic,Used,7900,116,2014
66667,Fiat,500,Gasoline,Manual,Used,7940,69,2014
120258,Citroen,Berlingo,Diesel,Manual,Used,7980,92,2014
99852,Opel,Astra,Gasoline,Manual,Used,7985,120,2014
83660,Renault,Kangoo,Diesel,Manual,Used,7990,90,2014
94500,Volkswagen,Polo,Gasoline,Manual,Used,7990,69,2014
197025,Skoda,Superb,Diesel,Manual,Used,7990,140,2014
73688,Citroen,C3,Gasoline,Automatic,Used,7990,82,2014
74950,Honda,Jazz,Gasoline,Manual,Used,7990,90,2014
84104,Citroen,DS3,Gasoline,Manual,Used,7990,156,2014
93347,Volkswagen,up!,Gasoline,Manual,Used,7980,60,2015
117000,Nissan,Pulsar,Diesel,Manual,Used,7980,110,2015
80000,Volkswagen,Polo,Gasoline,Manual,Used,7985,60,2015
37985,Renault,ZOE,Electric,Automatic,Used,7988,92,2015
91980,Opel,Astra,Gasoline,Manual,Used,7989,116,2015
122016,Volkswagen,Golf,Diesel,Manual,Used,7990,110,2015
64990,Fiat,500,Gasoline,Manual,Used,7990,69,2015
150515,Ford,Focus,Gasoline,Manual,Used,7990,150,2015
94133,Hyundai,iX20,Gasoline,Manual,Used,7990,90,2015
50397,Ford,Fiesta,Gasoline,Manual,Used,7990,82,2015
63000,Ford,Fiesta,Gasoline,Manual,Used,7990,82,2015
105260,Renault,Kangoo,Gasoline,Manual,Used,7990,114,2015
48000,Opel,Astra,Gasoline,Manual,Used,7990,116,2015
77249,Opel,Adam,Gasoline,Manual,Used,7990,87,2015
57000,Fiat,500C,Gasoline,Manual,Used,7990,69,2015
45351,Fiat,500C,Gasoline,Manual,Used,7990,69,2015
88973,Mercedes-Benz,Citan,Diesel,Manual,Used,7990,90,2015
124737,Ford,B-Max,Gasoline,Automatic,Used,7995,105,2015
31500,Suzuki,Swift,Gasoline,Manual,Used,7999,94,2015
40000,smart,forTwo,Gasoline,Manual,Used,7999,71,2015
110999,Skoda,Fabia,Gasoline,Manual,Used,6549,75,2016
98300,SEAT,Mii,Gasoline,Manual,Used,6690,75,2016
73000,SEAT,Ibiza,Gasoline,Manual,Used,6849,75,2016
65662,Peugeot,208,Gasoline,Manual,Used,6885,68,2016
58390,Renault,ZOE,Electric,Automatic,Used,6888,92,2016
94500,Volkswagen,up!,Gasoline,Manual,Used,6900,75,2016
35833,Renault,Twingo,Gasoline,Manual,Used,6900,71,2016
69000,Skoda,Citigo,Gasoline,Manual,Used,6900,60,2016
477000,Mercedes-Benz,E 200,Diesel,Automatic,Used,6900,136,2016
79000,Volkswagen,Pointer,Diesel,,Used,6900,90,2016
60953,Hyundai,i10,Gasoline,Manual,Used,6950,67,2016
40700,Ford,Fiesta,Gasoline,Manual,Used,6980,60,2016
55584,Opel,Corsa,Gasoline,Manual,Used,6990,69,2016
89000,Opel,Corsa,Gasoline,Manual,Used,6990,90,2016
47616,Kia,Picanto,Gasoline,Manual,Used,6990,67,2016
58155,Lada,Kalina,Gasoline,Manual,Used,6990,98,2016
19800,Skoda,Citigo,Gasoline,Manual,Used,6990,60,2016
37938,Opel,Karl,Gasoline,Manual,Used,6990,75,2016
70206,Opel,Corsa,Gasoline,Manual,Used,6990,69,2016
39997,Volkswagen,up!,Gasoline,Manual,Used,6990,60,2016
37219,Jeep,Compass,Diesel,Automatic,Used,20990,140,2017
51308,Ford,S-Max,Diesel,Automatic,Used,24899,209,2017
59000,SEAT,Alhambra,Gasoline,Automatic,Used,24999,150,2017
54605,Ford,Focus,Gasoline,Manual,Used,28990,349,2017
15940,Ford,Ranger,Diesel,Automatic,Used,36500,200,2017
8445,Jeep,Wrangler,Diesel,Automatic,Used,38990,200,2017
47700,Volkswagen,Amarok,Diesel,Automatic,Used,51880,204,2017
26800,Porsche,Cayenne,Gasoline,Automatic,Used,69030,420,2017
62000,Volkswagen,up!,Gasoline,Manual,Used,5449,60,2017
149000,Dacia,Logan,Gasoline,Automatic,Used,5490,90,2017
42590,Volkswagen,up!,Gasoline,Manual,Used,5800,60,2017
351000,Citroen,Berlingo,Diesel,Manual,Used,5900,99,2017
47800,Peugeot,108,Gasoline,Manual,Used,5950,69,2017
46260,Volkswagen,up!,Gasoline,Manual,Used,5990,60,2017
57000,Kia,Picanto,Gasoline,Manual,Used,5999,67,2017
105000,smart,forTwo,Gasoline,Manual,Used,5999,71,2017
43000,Hyundai,i10,Gasoline,Manual,Used,6000,67,2017
65385,Citroen,C-Elysée,Gasoline,Manual,Used,6100,82,2017
25800,Volkswagen,up!,Gasoline,Manual,Used,6290,60,2017
55750,Volkswagen,up!,Gasoline,Manual,Used,6290,60,2017
59000,Porsche,Cayenne,Gasoline,Automatic,Used,72750,441,2018
38614,Porsche,Panamera,Gasoline,Automatic,Used,93350,549,2018
38614,Porsche,Panamera,Gasoline,Automatic,Used,93350,549,2018
69000,Dacia,Logan,Gasoline,Manual,Used,7499,73,2018
46545,Volkswagen,up!,Gasoline,Manual,Used,7699,60,2018
67200,Fiat,Panda,Gasoline,Manual,Used,7950,69,2018
5675,Renault,Twingo,Gasoline,Manual,Used,7990,69,2018
70000,smart,forTwo,Gasoline,Automatic,Used,8500,71,2018
51800,Ford,Fiesta,Diesel,Manual,Used,8793,86,2018
78400,Opel,Adam,Gasoline,Manual,Used,9450,69,2018
41225,Kia,Venga,Gasoline,Manual,Used,9800,90,2018
46250,smart,forTwo,Gasoline,Automatic,Used,10299,71,2018
45590,smart,forTwo,Gasoline,Automatic,Used,10399,71,2018
10100,Volkswagen,up!,Gasoline,Automatic,Used,10490,60,2018
13990,smart,forTwo,Gasoline,Automatic,Used,10490,71,2018
22800,smart,forTwo,Gasoline,Automatic,Used,10899,71,2018
5734,Hyundai,i10,Gasoline,Automatic,Used,11990,87,2018
25200,Kia,Ceed / cee'd,Gasoline,Manual,Used,12750,99,2018
15800,smart,forTwo,Gasoline,Automatic,Used,13299,71,2018
52509,BMW,116,Diesel,Manual,Used,13450,116,2018
18480,Volkswagen,Tiguan,Gasoline,Automatic,Used,35900,190,2019
16622,Volvo,V60,Gasoline,Automatic,Used,35999,310,2019
8400,Audi,Q3,Gasoline,Automatic,Used,36490,190,2019
23722,BMW,530,Diesel,Automatic,Used,37945,265,2019
42000,Mercedes-Benz,V 250,Diesel,Automatic,Used,37950,190,2019
19140,Volkswagen,Passat Alltrack,Diesel,Automatic,Used,37990,190,2019
17762,Skoda,Kodiaq,Diesel,Automatic,Used,38450,190,2019
24000,Mercedes-Benz,C 300,Gasoline,Automatic,Used,38950,258,2019
20562,Mercedes-Benz,C 400,Gasoline,Automatic,Used,39690,333,2019
16703,Volkswagen,Tiguan,Diesel,Automatic,Used,39850,190,2019
7800,Volkswagen,Tiguan,Gasoline,Automatic,Used,39950,230,2019
14499,Mercedes-Benz,E 200,Gasoline,Automatic,Used,41395,184,2019
59772,Volkswagen,T6 Multivan,Diesel,Automatic,Used,42450,150,2019
23092,BMW,X3,Diesel,Automatic,Used,44900,190,2019
56760,Volvo,V60,Electric/Gasoline,Automatic,Used,44900,392,2019
12600,Audi,A5,Gasoline,Automatic,Used,46900,245,2019
1500,BMW,X3,Diesel,Automatic,Used,47950,265,2019
36424,Mercedes-Benz,E 53 AMG,Gasoline,Automatic,Used,53899,457,2019
8900,Tesla,Model 3,Electric,Automatic,Used,54988,513,2019
28293,Audi,Q3,Gasoline,Automatic,Used,35800,190,2020
5800,Skoda,Octavia,Gasoline,Automatic,Demonstration,35888,245,2020
29408,Audi,A4,Diesel,Automatic,Used,36490,231,2020
8207,BMW,520,Gasoline,Automatic,Used,36500,184,2020
24042,Mercedes-Benz,C 200,Gasoline,Automatic,Employee's car,36520,184,2020
43022,Cupra,Ateca,Gasoline,Automatic,Used,36900,300,2020
20684,Volkswagen,Passat Variant,Electric/Gasoline,Automatic,Used,36990,218,2020
6500,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,36990,150,2020
11500,Volkswagen,Caddy,Diesel,Automatic,Demonstration,37750,122,2020
4950,Volkswagen,T-Roc,Diesel,Automatic,Demonstration,37890,150,2020
24661,Mercedes-Benz,E 200,Diesel,Automatic,Employee's car,37920,160,2020
4990,Volkswagen,Tiguan,Gasoline,Automatic,Demonstration,37999,150,2020
8000,Skoda,Octavia,Electric/Gasoline,Automatic,Demonstration,38888,204,2020
15990,Skoda,Kodiaq,Diesel,Automatic,Demonstration,39333,190,2020
16002,Mercedes-Benz,E 220,Diesel,Automatic,Employee's car,39622,194,2020
2642,Audi,A5,Gasoline,Automatic,Used,39900,204,2020
3500,Volvo,XC60,Gasoline,Automatic,Used,40490,190,2020
9300,BMW,520,Diesel,Automatic,Used,40500,190,2020
8269,Mercedes-Benz,GLC 200,Diesel,Automatic,Employee's car,40990,163,2020
10,Citroen,C1,Gasoline,Manual,Pre-registered,11796,72,2021
500,Citroen,C1,Gasoline,Manual,Pre-registered,11796,72,2021
10,Opel,Corsa,Gasoline,Manual,Pre-registered,11877,75,2021
10,Hyundai,i10,Gasoline,Manual,Pre-registered,11890,67,2021
7,Hyundai,i10,Gasoline,Manual,Pre-registered,11990,67,2021
7,Hyundai,i10,Gasoline,Manual,Pre-registered,11990,67,2021
25,Hyundai,i10,Gasoline,Manual,Pre-registered,11990,67,2021
25,Fiat,500,Gasoline,Manual,Pre-registered,11990,69,2021
100,Skoda,Fabia,Gasoline,Manual,Pre-registered,11990,60,2021
3500,Citroen,C1,Gasoline,Manual,Demonstration,11995,72,2021
1150,Renault,Twingo,Gasoline,Manual,Demonstration,12180,92,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,12280,65,2021
100,Renault,Twingo,Gasoline,Manual,Pre-registered,12280,65,2021
5,Kia,Picanto,Gasoline,Manual,Pre-registered,12390,67,2021
5,Kia,Picanto,Gasoline,Manual,Pre-registered,12390,67,2021
5,Kia,Picanto,Gasoline,Manual,Pre-registered,12390,67,2021
5,Kia,Picanto,Gasoline,Manual,Pre-registered,12390,67,2021
25,Kia,Picanto,Gasoline,Manual,Pre-registered,12390,67,2021
10,Citroen,C1,Gasoline,Manual,Pre-registered,12396,72,2021
20,Dacia,Sandero,Gasoline,Manual,Pre-registered,12480,67,2021
70000,BMW,116,Gasoline,Manual,Used,7600,122,2011
66600,Toyota,Yaris,Gasoline,Manual,Used,7636,99,2011
160000,Audi,A3,Diesel,Manual,Used,7650,140,2011
69999,Opel,Astra,Gasoline,Manual,Used,7800,140,2011
152000,Volkswagen,Golf Plus,Diesel,Automatic,Used,7800,105,2011
170000,BMW,116,Gasoline,Manual,Used,7800,136,2011
174342,Volkswagen,Touran,Diesel,Manual,Used,7850,105,2011
95000,Volkswagen,Golf,Gasoline,Automatic,Used,7870,122,2011
164000,Volkswagen,Touran,Diesel,Manual,Used,7900,105,2011
73774,BMW,118,Diesel,Manual,Used,7900,143,2011
130100,Mazda,6,Gasoline,Manual,Used,7950,155,2011
254000,Volkswagen,Passat CC,Diesel,Automatic,Used,7950,140,2011
108700,Ford,Mondeo,Gasoline,Manual,Used,7960,120,2011
131450,BMW,116,Gasoline,Manual,Used,7990,136,2011
93709,Toyota,Auris,Electric/Gasoline,Automatic,Used,7990,99,2011
93194,Chevrolet,Captiva,Gasoline,Manual,Used,7990,167,2011
215000,BMW,520,Diesel,Automatic,Used,7999,184,2011
23012,Opel,Astra,Gasoline,Manual,Used,7999,116,2011
96000,Skoda,Yeti,Diesel,Manual,Used,7999,110,2011
88000,Volkswagen,Golf,Gasoline,Manual,Used,7999,105,2011
124000,Volkswagen,Beetle,Gasoline,Manual,Used,8900,160,2012
101000,Toyota,Prius,Electric/Gasoline,Automatic,Used,8980,99,2012
133500,Audi,A3,Diesel,Manual,Used,8990,140,2012
134835,Toyota,Verso,Gasoline,Manual,Used,8990,132,2012
142000,Mitsubishi,Outlander,Diesel,Manual,Used,9000,177,2012
107000,BMW,320,Gasoline,Manual,Used,9000,170,2012
89500,MINI,Cooper,Gasoline,Manual,Used,9000,122,2012
140000,Mercedes-Benz,B 180,Gasoline,Manual,Used,9000,122,2012
128000,Skoda,Octavia,Diesel,Automatic,Used,9090,140,2012
105000,Mazda,5,Gasoline,Automatic,Used,9100,144,2012
79800,Volkswagen,Golf,Gasoline,Manual,Used,9200,122,2012
131630,Hyundai,iX35,Diesel,Manual,Used,9200,116,2012
165300,Ford,Mondeo,Diesel,Manual,Used,9200,163,2012
38400,Toyota,Yaris,Gasoline,Automatic,Used,9300,75,2012
115500,Nissan,Qashqai,Diesel,Manual,Used,9400,131,2012
72072,Ford,C-Max,Diesel,Automatic,Used,9490,140,2012
180000,Volkswagen,Sharan,Diesel,Manual,Used,9500,140,2012
142200,MINI,Cooper S,Gasoline,Manual,Used,9590,184,2012
124000,Honda,CR-V,Diesel,Manual,Used,9900,120,2013
199900,BMW,120,Diesel,Automatic,Used,9900,184,2013
